cle_interop,uid_adresse,numero,suffixe,pseudo_numero,voie_code,code_postal,libelle_acheminement,destination_principale,commune_code,commune_nom,source,long,lat,x,y,position,date_der_maj,Type de voie,Nom de voie,Valeur fonciere,Surface reelle bati,Date mutation,vf_square_meter_price
75101_4718_00009,,9,,False,4718,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3475772,48.8604079,652133.34,6862461.46,entr��e,2018-10-30,rue,innocents,"185000,00",11.0,16/10/2018,16818.18181818182
75101_3621_00012,,12,,False,3621,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3467797000000004,48.8604109,652074.83,6862462.28,entr��e,2018-10-30,rue,ferronnerie,"410000,00",43.0,17/05/2018,9534.883720930233
75101_4461_00022,,22,,False,4461,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3465446,48.860154,652057.35,6862433.85,entr��e,2018-10-30,rue,halles,"840000,00",73.0,08/11/2018,11506.849315068494
75101_3621_00031,,31,,False,3621,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3467257999999998,48.8602481,652070.73,6862444.21,entr��e,2018-10-30,rue,ferronnerie,"290000,00",31.0,13/02/2018,9354.838709677419
75101_3621_00029,,29,,False,3621,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3468595000000003,48.860226899999994,652080.52,6862441.77,entr��e,2018-10-30,rue,ferronnerie,"450000,00",45.0,22/06/2018,10000.0
75101_2636_00011,,11,,False,2636,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3462241,48.859983299999996,652033.68,6862415.07,entr��e,2018-10-30,rue,d��chargeurs,"850000,00",67.0,12/10/2018,12686.567164179105
75101_1193_00036,,36,,False,1193,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3455537,48.8603846,651984.86,6862460.1,entr��e,2018-10-30,rue,bourdonnais,"90000,00",0.0,01/08/2018,inf
75101_8249_00130,,130,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3442908,48.859904,651891.77,6862407.43,entr��e,2018-10-30,rue,rivoli,"1360000,00",120.0,20/11/2018,11333.333333333334
75101_1193_00033,,33,,False,1193,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3451263,48.8600732,651953.22,6862425.73,entr��e,2018-10-30,rue,bourdonnais,"147000,00",12.0,22/10/2018,12250.0
75101_1193_00033_bis,,33,bis,False,1193,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3449215875,48.86022460625,651938.34,6862442.69,parcelle,2018-10-30,rue,bourdonnais,"147000,00",12.0,22/10/2018,12250.0
75101_1193_00039,,39,,False,1193,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3454507,48.8604838,651977.4,6862471.19,entr��e,2018-10-30,rue,bourdonnais,"375000,00",80.0,04/09/2018,4687.5
75101_8525_00051,,51,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3486386,48.8610278,652211.78,6862529.74,entr��e,2018-10-30,rue,st-denis,"630000,00",50.0,07/09/2018,12600.0
75101_2357_00006,,6,,False,2357,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3486995,48.86153839999999,652216.72,6862586.48,entr��e,2018-10-30,rue,cossonnerie,"1030000,00",95.0,03/05/2018,10842.105263157895
75101_8525_00087,,87,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3491937999999997,48.8619662,652253.37,6862633.75,entr��e,2018-10-30,rue,st-denis,"400000,00",35.0,04/06/2018,11428.57142857143
75101_8525_00070,,70,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3492273,48.8616736,652255.56,6862601.19,entr��e,2018-10-30,rue,st-denis,"650800,00",52.0,22/11/2018,12515.384615384615
75101_8894_00043,,43,,False,8894,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3496327,48.861454200000004,652285.1,6862576.55,entr��e,2018-10-30,bd,s��bastopol,"702200,00",60.0,27/04/2018,11703.333333333334
75101_8894_00039,,39,,False,8894,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3494375,48.861108,652270.46,6862538.18,entr��e,2018-10-30,bd,s��bastopol,"1689100,00",127.0,19/11/2018,13300.0
75101_8894_00037,,37,,False,8894,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3493774,48.861001,652265.96,6862526.32,entr��e,2018-10-30,bd,s��bastopol,"509700,00",43.0,17/10/2018,11853.488372093023
75101_6513_00028,,28,,False,6513,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3455052000000003,48.864295500000004,651984.91,6862894.98,entr��e,2018-10-30,rue,montmartre,"540000,00",42.0,27/03/2018,12857.142857142857
75101_6513_00026,,26,,False,6513,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3455442000000004,48.8642251,651987.71,6862887.13,entr��e,2018-10-30,rue,montmartre,"288830,00",20.0,29/05/2018,14441.5
75101_6513_00018,,18,,False,6513,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3456725,48.8639929,651996.9,6862861.24,entr��e,2018-10-30,rue,montmartre,"170000,00",14.0,12/10/2018,12142.857142857143
75101_6513_00016,,16,,False,6513,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3457036,48.863928200000004,651999.13,6862854.02,entr��e,2018-10-30,rue,montmartre,"164000,00",12.0,09/02/2018,13666.666666666666
75101_6513_00008,,8,,False,6513,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3459484,48.8635376,652016.72,6862810.44,entr��e,2018-10-30,rue,montmartre,"1028500,00",45.0,06/02/2018,22855.555555555555
75101_6520_00009,,9,,False,6520,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3463130000000003,48.8635523,652043.49,6862811.86,entr��e,2018-10-30,rue,montorgueil,"1500,00",91.0,22/02/2018,16.483516483516482
75101_6188_00027,,27,,False,6188,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3472874,48.8639849,652115.37,6862859.37,entr��e,2018-10-30,rue,mauconseil,"650000,00",44.0,13/02/2018,14772.727272727272
75101_6520_00036_a,,36,A,False,6520,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3466862999999996,48.8639674,652071.25,6862857.79,entr��e,2018-10-30,rue,montorgueil,"310000,00",18.0,21/07/2018,17222.222222222223
75101_9504_00001,,1,,False,9504,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3466142000000003,48.8634107,652065.45,6862795.93,entr��e,2018-10-30,rue,turbigo,"590000,00",44.0,31/01/2018,13409.09090909091
75101_9504_00014,,14,,False,9504,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3487021,48.8636756,652218.87,6862824.12,entr��e,2018-10-30,rue,turbigo,"589000,00",40.0,29/05/2018,14725.0
75101_7455_00017,,17,,False,7455,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3487262,48.86317620000001,652220.18,6862768.57,entr��e,2018-10-30,rue,pierre lescot,"800000,00",69.0,14/06/2018,11594.202898550724
75101_8525_00115,,115,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3495516,48.8628292,652280.41,6862729.49,entr��e,2018-10-30,rue,st-denis,"690860,00",62.0,07/05/2018,11142.90322580645
75101_8525_00117,,117,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3495694,48.862881200000004,652281.77,6862735.26,entr��e,2018-10-30,rue,st-denis,"281425,00",30.0,03/09/2018,9380.833333333334
75101_8525_00119,,119,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3495875,48.8629153,652283.12,6862739.04,entr��e,2018-10-30,rue,st-denis,"2494000,00",47.0,24/09/2018,53063.82978723404
75101_2502_00007,,7,,False,2502,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3491435000000003,48.86319500000001,652250.81,6862770.41,entr��e,2018-10-30,rue,cygne,"438000,00",50.0,11/07/2018,8760.0
75101_8525_00127,,127,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3496904,48.863167499999996,652290.9,6862767.02,entr��e,2018-10-30,rue,st-denis,"100000,00",16.0,28/08/2018,6250.0
75101_8525_00131,,131,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3497345000000003,48.86330220000001,652294.26,6862781.97,entr��e,2018-10-30,rue,st-denis,"760000,00",72.0,07/08/2018,10555.555555555555
75101_3392_00015,,15,,False,3392,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3495019,48.863655,652277.52,6862821.34,entr��e,2018-10-30,rue,etienne marcel,"219000,00",14.0,05/10/2018,15642.857142857143
75101_8525_00104,,104,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3499936000000003,48.8634354,652313.39,6862796.63,entr��e,2018-10-30,rue,st-denis,"323000,00",33.0,06/04/2018,9787.878787878788
75101_3392_00005,,5,,False,3392,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3502352,48.8634633,652331.14,6862799.59,entr��e,2018-10-30,rue,etienne marcel,"2400000,00",215.0,13/06/2018,11162.790697674418
75101_3392_00003,,3,,False,3392,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3504042000000003,48.8634226,652343.5,6862794.96,entr��e,2018-10-30,rue,etienne marcel,"125000,00",0.0,09/10/2018,inf
75101_8009_00072,,72,,False,8009,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3498085,48.8621331,652298.62,6862651.94,entr��e,2018-10-30,rue,rambuteau,"1418230,10",63.0,08/10/2018,22511.58888888889
75101_8009_00076,,76,,False,8009,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3491912,48.8622735,652253.46,6862667.92,entr��e,2018-10-30,rue,rambuteau,"569000,00",46.0,16/07/2018,12369.565217391304
75101_8525_00103,,103,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3494327999999998,48.86250310000001,652271.4,6862693.3,entr��e,2018-10-30,rue,st-denis,"326545,00",29.0,18/10/2018,11260.172413793103
75101_7455_00018,,18,,False,7455,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3486516,48.8624809,652214.07,6862691.31,entr��e,2018-10-30,rue,pierre lescot,"59000,00",0.0,30/10/2018,inf
75101_7332_00002,,2,,False,7332,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3481645,48.8627999,652178.62,6862727.07,entr��e,2018-10-30,rue,petite truanderie,"680000,00",50.0,29/06/2018,13600.0
75101_2453_00020,,20,,False,2453,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3400136000000002,48.8637062,651581.5,6862832.81,entr��e,2018-10-30,rue,croix petits champs,"45300,00",0.0,26/03/2018,inf
75101_1178_00011,,11,,False,1178,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3407126,48.86361220000001,651632.69,6862821.93,entr��e,2018-10-30,rue,bouloi,"640000,00",44.0,31/05/2018,14545.454545454546
75101_1178_00013,,13,,False,1178,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3407916,48.8636516,651638.52,6862826.27,entr��e,2018-10-30,rue,bouloi,"175000,00",23.0,27/06/2018,7608.695652173913
75101_1178_00017,,17,,False,1178,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3410048,48.8637546,651654.26,6862837.59,entr��e,2018-10-30,rue,bouloi,"480000,00",46.0,27/09/2018,10434.782608695652
75101_5825_00017,,17,,False,5825,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3423157000000003,48.864118,651750.76,6862877.19,entr��e,2018-10-30,rue,louvre,"2225000,00",129.0,02/03/2018,17248.062015503878
75101_4901_00068,,68,,False,4901,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3442060000000002,48.8643172,651889.62,6862898.19,entr��e,2018-10-30,rue,jean-jacques rousseau,"260000,00",27.0,28/04/2018,9629.62962962963
75101_6513_00011,,11,,False,6513,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3452990000000002,48.8642338,651969.73,6862888.25,entr��e,2018-10-30,rue,montmartre,"285000,00",28.0,19/09/2018,10178.57142857143
75101_5033_00029,,29,,False,5033,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3451934,48.8640518,651961.81,6862868.08,entr��e,2018-10-30,rue,jour,"1054000,00",29.0,09/11/2018,36344.8275862069
75101_5033_00010,,10,,False,5033,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3452162999999997,48.8639648,651963.41,6862858.39,entr��e,2018-10-30,rue,jour,"190000,00",14.0,14/09/2018,13571.42857142857
75101_4901_00027,,27,,False,4901,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.34121,48.8629314,651668.55,6862745.93,entr��e,2018-10-30,rue,jean-jacques rousseau,"374289,00",58.0,21/03/2018,6453.258620689655
75101_4901_00025,,25,,False,4901,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3410572999999997,48.8628424,651657.26,6862736.13,entr��e,2018-10-30,rue,jean-jacques rousseau,"90000,00",18.0,01/08/2018,5000.0
75101_4901_00023,,23,,False,4901,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3409641,48.8627947,651650.38,6862730.88,entr��e,2018-10-30,rue,jean-jacques rousseau,"1050000,00",94.0,26/09/2018,11170.212765957447
75101_4901_00019,,19,,False,4901,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3407677000000002,48.862699,651635.88,6862720.36,entr��e,2018-10-30,rue,jean-jacques rousseau,"250000,00",58.0,27/09/2018,4310.3448275862065
75101_4901_00015,,15,,False,4901,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3404357000000005,48.8625327,651611.37,6862702.07,entr��e,2018-10-30,rue,jean-jacques rousseau,"274200,00",20.0,26/09/2018,13710.0
75101_4901_00005,,5,,False,4901,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3399867000000003,48.862286,651578.2,6862674.91,entr��e,2018-10-30,rue,jean-jacques rousseau,"203500,00",17.0,19/10/2018,11970.588235294117
75101_2453_00002,,2,,False,2453,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3393831,48.8623203,651533.95,6862679.1,entr��e,2018-10-30,rue,croix petits champs,"260000,00",29.0,17/09/2018,8965.51724137931
75101_4901_00012,,12,,False,4901,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3403838,48.8623833,651607.43,6862685.49,entr��e,2018-10-30,rue,jean-jacques rousseau,"262000,00",22.0,21/06/2018,11909.09090909091
75101_4901_00008,,8,,False,4901,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.340179,48.86223579999999,651592.26,6862669.22,entr��e,2018-10-30,rue,jean-jacques rousseau,"195000,00",20.0,18/05/2018,9750.0
75101_4901_00014,,14,,False,4901,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3405271,48.8624567,651618.01,6862693.56,entr��e,2018-10-30,rue,jean-jacques rousseau,"911072,70",198.0,13/11/2018,4601.377272727273
75101_5825_00007,,7,,False,5825,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3412808999999997,48.862122899999996,651673.0,6862655.99,entr��e,2018-10-30,rue,louvre,"911072,70",132.0,13/11/2018,6902.0659090909085
75101_5825_00007_bis,,7,bis,False,5825,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3412964,48.8621636,651674.17,6862660.5,entr��e,2018-10-30,rue,louvre,"911072,70",132.0,13/11/2018,6902.0659090909085
75101_4901_00016,,16,,False,4901,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.340735,48.8625633,651633.36,6862705.29,entr��e,2018-10-30,rue,jean-jacques rousseau,"911072,70",397.0,13/11/2018,2294.893450881612
75101_2766_00001,,1,,False,2766,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3414298,48.862741899999996,651684.5,6862724.72,entr��e,2018-10-30,pl,deux ecus,"1300000,00",104.0,20/03/2018,12500.0
75101_8855_00003,,3,,False,8855,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3423585,48.86174929999999,651751.71,6862613.79,entr��e,2018-10-30,rue,sauval,"210000,00",25.0,01/02/2018,8400.0
75101_7863_00001,,1,,False,7863,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3439894,48.8613182,651870.96,6862564.86,entr��e,2018-10-30,rue,prouvaires,"2850000,00",230.0,18/07/2018,12391.304347826086
75101_7619_00031,,31,,False,7619,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3448221,48.8612289,651931.97,6862554.42,entr��e,2018-10-30,rue,pont neuf,"276390,00",25.0,01/10/2018,11055.6
75101_8397_00023,,23,,False,8397,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3438584,48.861090000000004,651861.14,6862539.56,entr��e,2018-10-30,rue,roule,"200000,00",14.0,31/07/2018,14285.714285714286
75101_8397_00017,,17,,False,8397,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3436965,48.860781,651848.97,6862505.3,entr��e,2018-10-30,rue,roule,"300000,00",30.0,14/06/2018,10000.0
75101_8397_00003,,3,,False,8397,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3434667,48.8603426,651831.71,6862456.7,entr��e,2018-10-30,rue,roule,"210000,00",23.0,29/05/2018,9130.434782608696
75101_0407_00054,,54,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3425997000000005,48.8610281,651768.74,6862533.45,entr��e,2018-10-30,rue,l'arbre sec,"295000,00",27.0,20/07/2018,10925.925925925925
75101_0407_00056,,56,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.342605,48.861086799999995,651769.18,6862539.97,entr��e,2018-10-30,rue,l'arbre sec,"246605,00",22.0,13/09/2018,11209.318181818182
75101_0407_00051,,51,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3423853,48.8613394,651753.29,6862568.19,entr��e,2018-10-30,rue,l'arbre sec,"270000,00",30.0,16/02/2018,9000.0
75101_0407_00049,,49,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3423895,48.8612916,651753.56,6862562.88,entr��e,2018-10-30,rue,l'arbre sec,"188500,00",25.0,12/07/2018,7540.0
75101_9574_00006,,6,,False,9574,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3382302000000004,48.8631121,651450.11,6862767.85,entr��e,2018-10-30,pl,valois,"1595000,00",118.0,08/06/2018,13516.949152542373
75101_0776_00011,,11,,False,0776,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3383901000000002,48.8661182,651464.64,6863102.0,entr��e,2018-10-30,rue,beaujolais,"3120000,00",110.0,06/02/2018,28363.636363636364
75101_0776_00011_bis,,11,bis,False,0776,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3382694,48.8661419,651455.81,6863104.71,entr��e,2018-10-30,rue,beaujolais,"3120000,00",110.0,06/02/2018,28363.636363636364
75101_6528_00014,,14,,False,6528,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.336738,48.8645583,651341.99,6862929.57,entr��e,2018-10-30,rue,montpensier,"480000,00",60.0,30/05/2018,8000.0
75101_8212_00049,,49,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3371458,48.8663842,651373.61,6863132.35,entr��e,2018-10-30,rue,richelieu,"14700,00",22.0,24/04/2018,668.1818181818181
75101_8212_00026,,26,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3366,48.8650156,651332.29,6862980.51,entr��e,2018-10-30,rue,richelieu,"3000,00",69.0,06/11/2018,43.47826086956522
75101_8212_00028,,28,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3367053,48.865226,651340.21,6863003.84,entr��e,2018-10-30,rue,richelieu,"2000000,00",130.0,15/05/2018,15384.615384615385
75101_8212_00028_bis,,28,bis,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3367541000000003,48.865316299999996,651343.88,6863013.85,entr��e,2018-10-30,rue,richelieu,"2000000,00",130.0,15/05/2018,15384.615384615385
75101_8212_00038,,38,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3369824,48.865754100000004,651361.04,6863062.39,entr��e,2018-10-30,rue,richelieu,"180000,00",12.0,19/09/2018,15000.0
75101_8212_00046,,46,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3371526,48.86607720000001,651373.82,6863098.21,entr��e,2018-10-30,rue,richelieu,"210000,00",12.0,26/04/2018,17500.0
75101_8212_00054,,54,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3373664,48.866484,651389.89,6863143.31,entr��e,2018-10-30,rue,richelieu,"4200000,00",60.0,09/02/2018,70000.0
75101_8212_00056,,56,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3373975,48.8665435,651392.22,6863149.91,entr��e,2018-10-30,rue,richelieu,"158000,00",10.0,03/07/2018,15800.0
