OBJECTID;NUM_PAVE;IGDS_LEVEL;LIB_LEVEL;LIB_CLASSE;geo_shape;lat;long
128;011B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.336639699356051, 48.86237414151909], [2.336639358128064, 48.86237417740027], [2.336639030300973, 48.86237423134268], [2.336638717237689, 48.86237430335393], [2.336638403945389, 48.862374393350855], [2.336638103939376, 48.86237451040184], [2.33663783109023, 48.86237463569751], [2.3366375581150223, 48.862374770885296], [2.336637327060386, 48.862374932386494], [2.3366371095097, 48.862375103855456], [2.336636904122857, 48.862375283485925], [2.336636740759641, 48.86237548133627], [2.336636591026233, 48.86237567926223], [2.3366364819535432, 48.862375895400476], [2.336636386522112, 48.86237611071499], [2.336636331980416, 48.86237632625618], [2.336636304572481, 48.86237655184059], [2.33663630443582, 48.86237677667686], [2.336636331570333, 48.86237700076489], [2.3366363996975332, 48.86237721698602], [2.33659110808799, 48.86239212713316], [2.336589731779858, 48.86239263033339], [2.3365884362202483, 48.86239321492251], [2.336587224249898, 48.862393871922855], [2.336586093154136, 48.862394600419954], [2.336585070307306, 48.86239539157218], [2.336584170702238, 48.86239624546254], [2.336583379563688, 48.86239714492157], [2.336582711895939, 48.862398089133116], [2.336582180195037, 48.86239906017948], [2.336581785697827, 48.86240006796035], [2.336581525930537, 48.8624010926763], [2.336581403710506, 48.86240212714826], [2.336581417686282, 48.862403170469356], [2.336581580365368, 48.86240420382262], [2.336581894565208, 48.86240522002884], [2.336582330300251, 48.86240621892187], [2.336582902700551, 48.862407189793295], [2.336588450177572, 48.862415454075716], [2.336590998644644, 48.86241924006809], [2.336591721088712, 48.86242020277778], [2.336592580427109, 48.8624211194802], [2.3365935482434113, 48.86242197382962], [2.336594624319941, 48.86242278291237], [2.336595824096245, 48.86242351173956], [2.336597105101961, 48.86242417716329], [2.336598467554664, 48.86242476209717], [2.336599912943428, 48.86242525665666], [2.336601412416464, 48.862425678668735], [2.336602966294199, 48.86242600295344], [2.3366045472253703, 48.86242623655396], [2.336606168942855, 48.862426371452315], [2.336607790442559, 48.86242641641462], [2.3366094132019, 48.862426362455594], [2.336611020864917, 48.86242620948463], [2.336612615928707, 48.86242597550244], [2.336614156472558, 48.86242563419568], [2.336615655794304, 48.862425211719064], [2.336661765139675, 48.862410526435745], [2.336661996859689, 48.86241063384317], [2.3366622559425982, 48.86241073330815], [2.336662515151462, 48.862410822880975], [2.336662786970642, 48.86241088554325], [2.336663073897257, 48.86241093929582], [2.336663359678417, 48.86241097595442], [2.336663645700134, 48.86241099372804], [2.336663931950754, 48.86241099351596], [2.336664231945799, 48.862410984386585], [2.33666451864298, 48.86241094910242], [2.336664790473281, 48.86241090384304], [2.33666507752542, 48.862410840681044], [2.336665336172358, 48.86241076027402], [2.336665594945353, 48.86241066997485], [2.336665840317328, 48.862410561614425], [2.336666058532614, 48.862410445009345], [2.336666276976905, 48.86241031041859], [2.336666466912844, 48.86241016667638], [2.33666663118106, 48.862410004804886], [2.336666780456443, 48.862409842850326], [2.336666917579319, 48.862409671834904], [2.336667026193945, 48.86240949166799], [2.3366671076518832, 48.86240930325642], [2.336667161861532, 48.8624091137945], [2.336667190162804, 48.86240892508828], [2.336667203471344, 48.862408736298974], [2.336667176004627, 48.86240853829018], [2.3366671347820382, 48.862408350097986], [2.336667067559571, 48.862408169855804], [2.336666971817507, 48.862407981361414], [2.336666862227869, 48.86240780987792], [2.336666726730056, 48.862407639150085], [2.336666562494992, 48.86240747725651], [2.336666372248599, 48.86240732421223], [2.3366661817617542, 48.86240719005291], [2.336665962549108, 48.8624070638285], [2.336665730955053, 48.862406946528964], [2.336665485605127, 48.86240683904595], [2.336665214014868, 48.86240675839798], [2.336664954588568, 48.862406685911566], [2.336664667661973, 48.86240663215899], [2.336664381983787, 48.862406587406845], [2.3366640959621963, 48.86240656963324], [2.336663809837552, 48.862406559953214], [2.3366635098425332, 48.862406569082545], [2.336663223248327, 48.86240659627317], [2.336662937788228, 48.86240664145699], [2.3366626643773802, 48.86240670379524], [2.336662392203691, 48.862406776033154], [2.336662133430813, 48.862406866332336], [2.336661888184699, 48.86240696480061], [2.336661656213646, 48.862407091222245], [2.336661451513678, 48.86240721689569], [2.336661246584804, 48.86240736055484], [2.336661070164176, 48.862407513365454], [2.33666091952587, 48.86240767531248], [2.336660783765891, 48.86240784633544], [2.3366603882361, 48.86240797185051], [2.336650888694947, 48.862395355305324], [2.336638881202726, 48.86237941076047], [2.33663967101347, 48.86237915073009], [2.336640011554552, 48.862379168805965], [2.336640352335995, 48.862379167996885], [2.336640679819597, 48.86237914103294], [2.336641021162224, 48.86237909615892], [2.336641347740839, 48.862379033216094], [2.336641660804147, 48.86237896120485], [2.336641960569613, 48.86237886303882], [2.33664224694573, 48.86237874591225], [2.336642519920946, 48.862378610724456], [2.3366427794838103, 48.86237845837473], [2.336643010549896, 48.86237829597418], [2.336643228089124, 48.86237812540455], [2.33664340633064, 48.86237793663009], [2.33664356969394, 48.862377738779735], [2.33664370591182, 48.86237753178541], [2.336643801354674, 48.86237731557156], [2.336643883156164, 48.86237710018147], [2.336643924067919, 48.862376884564746], [2.33664395147582, 48.862376658980345], [2.336643937971187, 48.86237643496784], [2.336643883588374, 48.8623762098294], [2.33664381546104, 48.862375993608275], [2.336643706432727, 48.86237577805977], [2.3366435836599972, 48.86237557142856], [2.336643419883131, 48.86237537356357], [2.336643242361848, 48.86237518461582], [2.336643023721821, 48.862375013427155], [2.336642792689041, 48.86237485206261], [2.336642547923296, 48.86237469871609], [2.336642274294357, 48.862374564095866], [2.336641988169508, 48.86237444739335], [2.336641688185736, 48.86237434860099], [2.336641362076243, 48.86237426765075], [2.336641048004537, 48.86237420475416], [2.336640707807109, 48.862374159699776], [2.336640379647568, 48.86237413269906], [2.336640038992114, 48.86237412361602], [2.336639699356051, 48.86237414151909]]]}";48.8624031923;2.33662025459
134;101A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.356116099731686, 48.87965725129634], [2.356112158428711, 48.87965807906796], [2.356112473581892, 48.87965872648339], [2.356112786119432, 48.87965936489144], [2.356182276602287, 48.87964474945135], [2.356173339081996, 48.87962728672058], [2.356103753899971, 48.879641291899105], [2.356104054055124, 48.879641939233906], [2.3561043543213662, 48.87964257757598], [2.356108784558674, 48.87964168588374], [2.356116099731686, 48.87965725129634]]]}";48.8796428542;2.35614465045
177;114B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.3948745102539872, 48.84867470069163], [2.39480926831849, 48.84869773770445], [2.394811369542892, 48.848700326780126], [2.394816258511953, 48.84869860676363], [2.394838296673025, 48.8487258076685], [2.394821747540315, 48.84873158055215], [2.394789126851416, 48.84874295425379], [2.394791801182225, 48.84874629898775], [2.394808405047848, 48.84874050749868], [2.394837429593914, 48.848776769654826], [2.394852126089976, 48.84877164482617], [2.394854923919925, 48.84877515116757], [2.394823704591755, 48.84878601213982], [2.394825779825887, 48.848788610077094], [2.394935057547275, 48.84875060478174], [2.394919842136417, 48.84873152988599], [2.3948745102539872, 48.84867470069163]]]}";48.848730855;2.39486543207
200;112C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.380653084423649, 48.86401162199429], [2.380609488499865, 48.86401969640859], [2.380610472566247, 48.864021998422395], [2.380615118831407, 48.86402113301874], [2.380622044337402, 48.864037227520896], [2.380617546973489, 48.864038065815826], [2.380618529677614, 48.864040367822454], [2.380655748400364, 48.86403359952406], [2.380688728001795, 48.86402727333867], [2.380680408304868, 48.86400656699174], [2.380653084423649, 48.86401162199429]]]}";48.8640231812;2.38065102299
204;112C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.378429212305251, 48.86171818617978], [2.378454474656514, 48.86169264649303], [2.378443471202761, 48.86168780303236], [2.378441235167613, 48.861686940638904], [2.378414557241947, 48.861713911022605], [2.378427796734782, 48.86171961687955], [2.378429212305251, 48.86171818617978]]]}";48.8617032602;2.37843453159
265;133G;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.364208503054458, 48.81982193380024], [2.36420689547728, 48.81982141260609], [2.364205085990995, 48.81982382321539], [2.364264784493864, 48.81984331360356], [2.364282625529848, 48.81981946966957], [2.364222939315595, 48.81979997845574], [2.364221129830796, 48.81980238906531], [2.364222750916595, 48.81980291932488], [2.364208503054458, 48.81982193380024]]]}";48.8198218554;2.3642444976
381;192D;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.382574563125184, 48.89483896703228], [2.382530899881899, 48.894802150486676], [2.382497487518237, 48.894819420461026], [2.382540427615399, 48.89485533846906], [2.382542651834369, 48.8948572079266], [2.382542788633536, 48.89485728867116], [2.382542925528688, 48.89485736132236], [2.382543074709116, 48.89485743313759], [2.38254322546661, 48.89485748697462], [2.382543388498817, 48.89485754087495], [2.382543553108191, 48.894857576797044], [2.382543730098725, 48.89485760378984], [2.382543907100025, 48.89485762988333], [2.382544084303858, 48.89485763889084], [2.382544261614443, 48.89485763890575], [2.3825444391382242, 48.89485762093541], [2.382544616662007, 48.89485760296506], [2.38254479303532, 48.89485756700245], [2.382544957134022, 48.89485753097655], [2.3825451214460243, 48.89485747696536], [2.382545270755678, 48.89485742287687], [2.382545420278631, 48.89485735080312], [2.382545557633622, 48.89485726967346], [2.382545679975703, 48.89485718936571], [2.382545802435096, 48.89485709916609], [2.382545897724182, 48.894856999833195], [2.382545993002705, 48.89485690139952], [2.382546061121483, 48.89485679293335], [2.382546115697969, 48.89485667630356], [2.382546170167703, 48.894856568666334], [2.382546197477795, 48.8948564509966], [2.382546211245494, 48.89485632516315], [2.382546211268167, 48.89485620825202], [2.382546184013782, 48.89485609120028], [2.382546155384966, 48.89485597504074], [2.382546114385555, 48.89485586691133], [2.382546046215939, 48.894855749648585], [2.382545964183881, 48.89485565120003], [2.382545882269138, 48.894855542859624], [2.382543657943473, 48.894853682394775], [2.382556976008351, 48.89484672559639], [2.382570309178658, 48.894839759881194], [2.38257115583093, 48.89484047920357], [2.382572656228134, 48.89484173788956], [2.382572806772425, 48.89484180971177], [2.382572957423362, 48.89484187254139], [2.382573120455449, 48.89484192644169], [2.382573283594283, 48.89484197134931], [2.382573461842002, 48.89484200734172], [2.3825736388432652, 48.89484203343517], [2.38257381604705, 48.89484204244265], [2.38257400688931, 48.89484205152046], [2.382574184306485, 48.89484204254267], [2.382574361830204, 48.89484202457229], [2.382574539460668, 48.89484199760928], [2.382574715833806, 48.89484196164661], [2.382574880039083, 48.89484191662805], [2.382575043093781, 48.89484185361719], [2.382575193873871, 48.89484179054306], [2.382575343396737, 48.89484171846925], [2.382575479387874, 48.89484163733255], [2.38257560184718, 48.89484154713288], [2.382575710763991, 48.89484144876955], [2.382575807416859, 48.89484134944363], [2.382575889163364, 48.89484124194706], [2.382575955918394, 48.89484113347384], [2.382576010494695, 48.89484101684398], [2.382576051432522, 48.894840900143805], [2.3825760650935, 48.89484078330301], [2.382576078871788, 48.894840656570324], [2.382576065245255, 48.89484054048815], [2.382576037990811, 48.8948404234364], [2.382576010736469, 48.89484030638464], [2.382575942566805, 48.894840189121915], [2.382575874386376, 48.89484007275846], [2.382574563125184, 48.89483896703228]]]}";48.8948290058;2.38253587584
445;161I;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.263458887759536, 48.83815345157627], [2.263457213738378, 48.838152263087345], [2.263441464009707, 48.83816207362107], [2.263479460172073, 48.83818908467115], [2.263481438275038, 48.838187844921165], [2.263492155611943, 48.83818146688963], [2.263495550846335, 48.838179347282555], [2.263493686626339, 48.8381780236162], [2.263458887759536, 48.83815345157627]]]}";48.8381707086;2.26346846379
456;201B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.385875839304473, 48.87395671281761], [2.385840967948611, 48.87395823005374], [2.385842550985644, 48.87397417347485], [2.385877817942012, 48.873972638482414], [2.385914556627147, 48.873971048975605], [2.385914295198101, 48.8739683604245], [2.385911568405727, 48.87396847863801], [2.385910508205054, 48.873957912320016], [2.385913234996979, 48.87395779410654], [2.385912973568169, 48.87395510555542], [2.385875839304473, 48.87395671281761]]]}";48.8739646762;2.38587687027
475;042B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.3573424639202782, 48.85360276467265], [2.357303264716763, 48.85361675581483], [2.357277280625418, 48.85362603247165], [2.357293546922831, 48.85364619970112], [2.357326519843964, 48.853634593481196], [2.357358675587769, 48.85362327425372], [2.357358839906653, 48.85362321128216], [2.357358989235303, 48.8536231482301], [2.357359125146931, 48.85362306801829], [2.357359248804887, 48.85362298684128], [2.357359357694227, 48.85362288759793], [2.357359466461566, 48.85362279824676], [2.357359548206515, 48.85362268986409], [2.357359629940475, 48.85362258238071], [2.357359684430223, 48.85362247385162], [2.357359725392242, 48.85362235715572], [2.357359752726508, 48.85362224038661], [2.357359765070439, 48.85362212353702], [2.357359765260517, 48.85362199762859], [2.357359751711931, 48.85362188063996], [2.357359724535796, 48.85362176357806], [2.357359669993447, 48.853621655362744], [2.35735960192337, 48.85362153898062], [2.357359533753371, 48.853621430692115], [2.357359438206271, 48.85362133214949], [2.357359329031419, 48.8536212335336], [2.357359219756747, 48.85362114301143], [2.357359084467658, 48.853621062242375], [2.357358947704872, 48.85362099045896], [2.357358797314435, 48.85362091860236], [2.357358648064961, 48.85362086473895], [2.357358483825152, 48.853620810795], [2.357358307098555, 48.853620774771066], [2.357358130261145, 48.85362074774009], [2.357357953312723, 48.853620729701994], [2.357357774890705, 48.85362072064954], [2.357357597720561, 48.85362072059736], [2.357357421802189, 48.85362072954542], [2.357357244299207, 48.85362075647203], [2.357357066785236, 48.85362078429793], [2.357356085403459, 48.85362112617742], [2.357343474366262, 48.853605480749955], [2.357344128694651, 48.85360524683509], [2.3573442916508123, 48.85360518385627], [2.357344427462593, 48.8536051117381], [2.357344564748175, 48.8536050306343], [2.35734470067087, 48.853604949523195], [2.35734480954911, 48.853604851179114], [2.357344904810794, 48.8536047518626], [2.357345000061489, 48.85360465344536], [2.357345068178895, 48.85360454498947], [2.357345122768477, 48.853604428366744], [2.357345177358059, 48.85360431174403], [2.357345204703541, 48.85360419407563], [2.357345204782639, 48.85360407716016], [2.357345204861738, 48.85360396024469], [2.357345189939413, 48.853603844147976], [2.357345149135674, 48.85360372701292], [2.357345094704289, 48.85360360980467], [2.357345040272905, 48.85360349259642], [2.357344958353409, 48.85360339412696], [2.357344862917182, 48.85360328659135], [2.357344753642673, 48.853603196069116], [2.357344632092113, 48.85360310638032], [2.357344495440308, 48.853603025603974], [2.3573443587885032, 48.853602944827585], [2.3573442082872242, 48.853602881963916], [2.357344045410273, 48.85360282802724], [2.357343881170435, 48.85360277408331], [2.357343718071553, 48.85360273813256], [2.357343541234214, 48.853602711101516], [2.357343364285959, 48.85360269306345], [2.357343173488129, 48.853602692938026], [2.357342996318046, 48.85360269288583], [2.357342818926033, 48.853602710819466], [2.357342641534121, 48.853602728753145], [2.3573424639202782, 48.85360276467265]]]}";48.8536245959;2.35731791259
515;104B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.376982656220446, 48.87224681740504], [2.3769397584005922, 48.87228571704349], [2.376969965439349, 48.87229988772904], [2.377012863355975, 48.87226097908748], [2.377011200110085, 48.872260179015115], [2.377008692968919, 48.87226245567632], [2.376982044179178, 48.87224965881981], [2.37698430595134, 48.87224760751475], [2.376982656220446, 48.87224681740504]]]}";48.8722743017;2.37697524704
559;163I;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.2799547649986, 48.87834450469488], [2.279951947911492, 48.87834066375453], [2.279948265298906, 48.87834183053274], [2.279980378408167, 48.878385740628495], [2.280034634253199, 48.878368357124245], [2.280002536864599, 48.878323800511204], [2.279998853139563, 48.878324949297465], [2.280002066729245, 48.87832940237441], [2.2799547649986, 48.87834450469488]]]}";48.8783566711;2.27999273795
561;161A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.2688811627436642, 48.85410325735558], [2.268882713187695, 48.854105722085926], [2.268912354129911, 48.854114777194134], [2.2689131325947898, 48.854114175780886], [2.2688956905995328, 48.85408250162201], [2.26888133594564, 48.85405643225834], [2.268878773362924, 48.854057041656624], [2.268880663157936, 48.854060477972325], [2.2688603506166602, 48.854065349809495], [2.268858135261944, 48.85406180448015], [2.268855599290302, 48.854062459907965], [2.268859487709809, 48.85406866677822], [2.2688811627436642, 48.85410325735558]]]}";48.8540858192;2.26888458248
562;161A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.268180089650664, 48.85236183990459], [2.268196413290958, 48.852391948786995], [2.268214641857852, 48.85242557503339], [2.268217844203833, 48.8524248211668], [2.268215547233519, 48.85242059360337], [2.268220019081172, 48.85241949854814], [2.268218278995233, 48.85241627807964], [2.268230042500027, 48.85241349814445], [2.268231741731552, 48.85241661943304], [2.268236227205726, 48.85241552446056], [2.268238510664053, 48.852419743846696], [2.268241714371968, 48.8524189899878], [2.268223581253408, 48.8523855531954], [2.268207175119016, 48.85235530081337], [2.268180089650664, 48.85236183990459]]]}";48.8523881981;2.26820969486
573;124B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.375891235142709, 48.85116088589696], [2.375871864205116, 48.851170127336424], [2.375914929177533, 48.85120941988005], [2.375916250447534, 48.85120879002958], [2.375913904818573, 48.851206650824174], [2.375930631871286, 48.85119866817315], [2.375932963862863, 48.85120080820646], [2.375934298770241, 48.85120017752758], [2.375891235142709, 48.85116088589696]]]}";48.8511842362;2.37590207737
584;230;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.347413022377194, 48.8706556950762], [2.3473800053735783, 48.870661075681625], [2.347380483914209, 48.870662379636045], [2.34735533290154, 48.87066647389752], [2.3473609248797063, 48.87068118521721], [2.347386048274474, 48.87067701076269], [2.347386538982868, 48.87067832287747], [2.347420794971711, 48.87067263695423], [2.347469937958795, 48.87066446636212], [2.347463649633346, 48.870647443544314], [2.347413022377194, 48.8706556950762]]]}";48.8706646717;2.34741380855
